hhvehs,hh_county,hhincome_thousands,hhexpfac
3.0,Kitsap,390000.0,34.0
3.0,Kitsap,400000.0,6.0
3.0,Kitsap,410000.0,32.0
3.0,Kitsap,420000.0,40.0
3.0,Kitsap,430000.0,19.0
3.0,Kitsap,440000.0,58.0
3.0,Kitsap,450000.0,40.0
3.0,Kitsap,460000.0,69.0
3.0,Kitsap,470000.0,112.0
3.0,Kitsap,480000.0,45.0
3.0,Kitsap,490000.0,16.0
3.0,Kitsap,500000.0,20.0
3.0,Kitsap,510000.0,11.0
3.0,Kitsap,520000.0,5.0
3.0,Kitsap,530000.0,2.0
3.0,Kitsap,540000.0,42.0
3.0,Kitsap,550000.0,3.0
3.0,Kitsap,560000.0,26.0
3.0,Kitsap,570000.0,3.0
3.0,Kitsap,580000.0,3.0
3.0,Kitsap,590000.0,6.0
3.0,Kitsap,600000.0,3.0
3.0,Kitsap,610000.0,3.0
3.0,Kitsap,620000.0,9.0
3.0,Kitsap,630000.0,4.0
3.0,Kitsap,640000.0,1.0
3.0,Kitsap,670000.0,3.0
3.0,Kitsap,680000.0,2.0
3.0,Kitsap,710000.0,1.0
3.0,Kitsap,720000.0,1.0
3.0,Kitsap,740000.0,1.0
3.0,Kitsap,750000.0,1.0
3.0,Kitsap,790000.0,22.0
3.0,Kitsap,880000.0,9.0
3.0,Kitsap,900000.0,1.0
3.0,Kitsap,930000.0,1.0
3.0,Kitsap,940000.0,2.0
3.0,Kitsap,950000.0,3.0
3.0,Kitsap,990000.0,1.0
3.0,Kitsap,1070000.0,1.0
3.0,Kitsap,1170000.0,33.0
3.0,Pierce,0.0,325.0
3.0,Pierce,10000.0,509.0
3.0,Pierce,20000.0,1898.0
3.0,Pierce,30000.0,2140.0
3.0,Pierce,40000.0,3114.0
3.0,Pierce,50000.0,3960.0
3.0,Pierce,60000.0,5372.0
3.0,Pierce,70000.0,5356.0
3.0,Pierce,80000.0,6812.0
3.0,Pierce,90000.0,5504.0
3.0,Pierce,100000.0,6244.0
3.0,Pierce,110000.0,5395.0
3.0,Pierce,120000.0,5130.0
3.0,Pierce,130000.0,4060.0
3.0,Pierce,140000.0,3655.0
3.0,Pierce,150000.0,2670.0
3.0,Pierce,160000.0,2728.0
3.0,Pierce,170000.0,2157.0
3.0,Pierce,180000.0,1344.0
3.0,Pierce,190000.0,1411.0
3.0,Pierce,200000.0,1062.0
3.0,Pierce,210000.0,812.0
3.0,Pierce,220000.0,1045.0
3.0,Pierce,230000.0,579.0
3.0,Pierce,240000.0,473.0
3.0,Pierce,250000.0,344.0
3.0,Pierce,260000.0,362.0
3.0,Pierce,270000.0,260.0
3.0,Pierce,280000.0,234.0
3.0,Pierce,290000.0,229.0
3.0,Pierce,300000.0,167.0
3.0,Pierce,310000.0,104.0
3.0,Pierce,320000.0,229.0
3.0,Pierce,330000.0,64.0
3.0,Pierce,340000.0,85.0
3.0,Pierce,350000.0,50.0
3.0,Pierce,360000.0,71.0
3.0,Pierce,370000.0,64.0
3.0,Pierce,380000.0,52.0
3.0,Pierce,390000.0,49.0
3.0,Pierce,400000.0,63.0
3.0,Pierce,410000.0,99.0
3.0,Pierce,420000.0,114.0
3.0,Pierce,430000.0,55.0
3.0,Pierce,440000.0,68.0
3.0,Pierce,450000.0,54.0
3.0,Pierce,460000.0,194.0
3.0,Pierce,470000.0,114.0
3.0,Pierce,480000.0,239.0
3.0,Pierce,490000.0,121.0
3.0,Pierce,500000.0,35.0
3.0,Pierce,510000.0,89.0
3.0,Pierce,520000.0,12.0
3.0,Pierce,530000.0,17.0
3.0,Pierce,540000.0,72.0
3.0,Pierce,550000.0,65.0
3.0,Pierce,560000.0,40.0
3.0,Pierce,570000.0,11.0
3.0,Pierce,580000.0,13.0
3.0,Pierce,590000.0,13.0
3.0,Pierce,600000.0,46.0
3.0,Pierce,610000.0,1.0
3.0,Pierce,620000.0,4.0
3.0,Pierce,630000.0,30.0
3.0,Pierce,640000.0,28.0
3.0,Pierce,650000.0,25.0
3.0,Pierce,670000.0,94.0
3.0,Pierce,680000.0,40.0
3.0,Pierce,690000.0,38.0
3.0,Pierce,700000.0,8.0
3.0,Pierce,710000.0,1.0
3.0,Pierce,720000.0,8.0
3.0,Pierce,740000.0,3.0
3.0,Pierce,750000.0,2.0
3.0,Pierce,800000.0,3.0
3.0,Pierce,810000.0,1.0
3.0,Pierce,820000.0,8.0
3.0,Pierce,830000.0,3.0
3.0,Pierce,880000.0,1.0
3.0,Pierce,890000.0,2.0
3.0,Pierce,900000.0,1.0
3.0,Pierce,910000.0,8.0
3.0,Pierce,940000.0,37.0
3.0,Pierce,960000.0,1.0
3.0,Pierce,990000.0,1.0
3.0,Pierce,1070000.0,1.0
3.0,Snohomish,-10000.0,1.0
3.0,Snohomish,0.0,210.0
3.0,Snohomish,10000.0,407.0
3.0,Snohomish,20000.0,1324.0
3.0,Snohomish,30000.0,1611.0
3.0,Snohomish,40000.0,2675.0
3.0,Snohomish,50000.0,3546.0
3.0,Snohomish,60000.0,4510.0
3.0,Snohomish,70000.0,4416.0
3.0,Snohomish,80000.0,6299.0
3.0,Snohomish,90000.0,5546.0
3.0,Snohomish,100000.0,6149.0
3.0,Snohomish,110000.0,4530.0
3.0,Snohomish,120000.0,5073.0
3.0,Snohomish,130000.0,4850.0
3.0,Snohomish,140000.0,4815.0
3.0,Snohomish,150000.0,2871.0
3.0,Snohomish,160000.0,3300.0
3.0,Snohomish,170000.0,1625.0
3.0,Snohomish,180000.0,2406.0
3.0,Snohomish,190000.0,1510.0
3.0,Snohomish,200000.0,1940.0
3.0,Snohomish,210000.0,1331.0
3.0,Snohomish,220000.0,1182.0
3.0,Snohomish,230000.0,610.0
3.0,Snohomish,240000.0,669.0
3.0,Snohomish,250000.0,496.0
3.0,Snohomish,260000.0,629.0
3.0,Snohomish,270000.0,380.0
3.0,Snohomish,280000.0,378.0
3.0,Snohomish,290000.0,415.0
3.0,Snohomish,300000.0,414.0
3.0,Snohomish,310000.0,299.0
3.0,Snohomish,320000.0,213.0
3.0,Snohomish,330000.0,111.0
3.0,Snohomish,340000.0,119.0
3.0,Snohomish,350000.0,76.0
3.0,Snohomish,360000.0,98.0
3.0,Snohomish,370000.0,31.0
3.0,Snohomish,380000.0,122.0
3.0,Snohomish,390000.0,133.0
3.0,Snohomish,400000.0,58.0
3.0,Snohomish,410000.0,257.0
3.0,Snohomish,420000.0,127.0
3.0,Snohomish,430000.0,81.0
3.0,Snohomish,440000.0,71.0
3.0,Snohomish,450000.0,145.0
3.0,Snohomish,460000.0,57.0
3.0,Snohomish,470000.0,306.0
3.0,Snohomish,480000.0,151.0
3.0,Snohomish,490000.0,56.0
3.0,Snohomish,500000.0,109.0
3.0,Snohomish,510000.0,73.0
3.0,Snohomish,520000.0,53.0
3.0,Snohomish,530000.0,56.0
3.0,Snohomish,540000.0,116.0
3.0,Snohomish,550000.0,21.0
3.0,Snohomish,560000.0,38.0
3.0,Snohomish,570000.0,14.0
3.0,Snohomish,580000.0,25.0
3.0,Snohomish,590000.0,93.0
3.0,Snohomish,600000.0,7.0
3.0,Snohomish,610000.0,7.0
3.0,Snohomish,620000.0,20.0
3.0,Snohomish,630000.0,29.0
3.0,Snohomish,640000.0,11.0
3.0,Snohomish,650000.0,22.0
3.0,Snohomish,670000.0,4.0
3.0,Snohomish,680000.0,8.0
3.0,Snohomish,690000.0,4.0
3.0,Snohomish,700000.0,5.0
3.0,Snohomish,710000.0,3.0
3.0,Snohomish,720000.0,18.0
3.0,Snohomish,740000.0,2.0
3.0,Snohomish,750000.0,4.0
3.0,Snohomish,790000.0,3.0
3.0,Snohomish,810000.0,31.0
3.0,Snohomish,820000.0,10.0
3.0,Snohomish,840000.0,1.0
3.0,Snohomish,880000.0,10.0
3.0,Snohomish,890000.0,1.0
3.0,Snohomish,910000.0,1.0
3.0,Snohomish,930000.0,1.0
3.0,Snohomish,940000.0,2.0
3.0,Snohomish,950000.0,4.0
3.0,Snohomish,960000.0,11.0
3.0,Snohomish,990000.0,10.0
3.0,Snohomish,1020000.0,1.0
3.0,Snohomish,1070000.0,1.0
4.0,King,0.0,188.0
4.0,King,10000.0,470.0
4.0,King,20000.0,1038.0
4.0,King,30000.0,1518.0
4.0,King,40000.0,2235.0
4.0,King,50000.0,2725.0
4.0,King,60000.0,3063.0
4.0,King,70000.0,3011.0
4.0,King,80000.0,5121.0
4.0,King,90000.0,4158.0
4.0,King,100000.0,5673.0
4.0,King,110000.0,4688.0
4.0,King,120000.0,5246.0
4.0,King,130000.0,4297.0
4.0,King,140000.0,3990.0
4.0,King,150000.0,2931.0
4.0,King,160000.0,2864.0
4.0,King,170000.0,2171.0
4.0,King,180000.0,2086.0
4.0,King,190000.0,1507.0
4.0,King,200000.0,1909.0
4.0,King,210000.0,1302.0
4.0,King,220000.0,1380.0
4.0,King,230000.0,728.0
4.0,King,240000.0,1148.0
4.0,King,250000.0,824.0
4.0,King,260000.0,580.0
4.0,King,270000.0,505.0
4.0,King,280000.0,541.0
4.0,King,290000.0,488.0
4.0,King,300000.0,385.0
4.0,King,310000.0,247.0
4.0,King,320000.0,224.0
4.0,King,330000.0,292.0
4.0,King,340000.0,114.0
4.0,King,350000.0,266.0
4.0,King,360000.0,138.0
4.0,King,370000.0,72.0
4.0,King,380000.0,84.0
4.0,King,390000.0,178.0
4.0,King,400000.0,151.0
4.0,King,410000.0,179.0
4.0,King,420000.0,189.0
4.0,King,430000.0,160.0
4.0,King,440000.0,270.0
4.0,King,450000.0,152.0
4.0,King,460000.0,120.0
4.0,King,470000.0,423.0
4.0,King,480000.0,286.0
4.0,King,490000.0,167.0
4.0,King,500000.0,203.0
4.0,King,510000.0,123.0
4.0,King,520000.0,95.0
4.0,King,530000.0,68.0
4.0,King,540000.0,124.0
4.0,King,550000.0,38.0
4.0,King,560000.0,72.0
4.0,King,570000.0,57.0
4.0,King,580000.0,77.0
4.0,King,590000.0,37.0
4.0,King,600000.0,59.0
4.0,King,610000.0,39.0
4.0,King,620000.0,53.0
4.0,King,630000.0,48.0
4.0,King,640000.0,45.0
4.0,King,650000.0,12.0
4.0,King,660000.0,4.0
4.0,King,670000.0,30.0
4.0,King,680000.0,40.0
4.0,King,690000.0,96.0
4.0,King,700000.0,24.0
4.0,King,710000.0,59.0
4.0,King,720000.0,22.0
4.0,King,730000.0,1.0
4.0,King,740000.0,10.0
4.0,King,750000.0,8.0
4.0,King,770000.0,17.0
4.0,King,790000.0,16.0
4.0,King,800000.0,15.0
4.0,King,810000.0,1.0
4.0,King,820000.0,11.0
4.0,King,830000.0,20.0
4.0,King,840000.0,10.0
4.0,King,860000.0,13.0
4.0,King,880000.0,31.0
4.0,King,890000.0,1.0
4.0,King,910000.0,1.0
4.0,King,930000.0,4.0
4.0,King,940000.0,34.0
4.0,King,950000.0,136.0
4.0,King,960000.0,19.0
4.0,King,990000.0,2.0
4.0,King,1020000.0,1.0
4.0,King,1050000.0,3.0
4.0,King,1070000.0,13.0
4.0,Kitsap,0.0,20.0
4.0,Kitsap,10000.0,59.0
4.0,Kitsap,20000.0,167.0
4.0,Kitsap,30000.0,288.0
4.0,Kitsap,40000.0,310.0
4.0,Kitsap,50000.0,569.0
4.0,Kitsap,60000.0,572.0
4.0,Kitsap,70000.0,471.0
4.0,Kitsap,80000.0,915.0
4.0,Kitsap,90000.0,973.0
4.0,Kitsap,100000.0,975.0
4.0,Kitsap,110000.0,850.0
4.0,Kitsap,120000.0,795.0
4.0,Kitsap,130000.0,571.0
4.0,Kitsap,140000.0,494.0
4.0,Kitsap,150000.0,446.0
4.0,Kitsap,160000.0,340.0
4.0,Kitsap,170000.0,267.0
4.0,Kitsap,180000.0,226.0
4.0,Kitsap,190000.0,227.0
4.0,Kitsap,200000.0,145.0
4.0,Kitsap,210000.0,199.0
4.0,Kitsap,220000.0,118.0
4.0,Kitsap,230000.0,91.0
4.0,Kitsap,240000.0,109.0
4.0,Kitsap,250000.0,36.0
4.0,Kitsap,260000.0,111.0
4.0,Kitsap,270000.0,19.0
4.0,Kitsap,280000.0,35.0
4.0,Kitsap,290000.0,41.0
4.0,Kitsap,300000.0,38.0
4.0,Kitsap,310000.0,39.0
4.0,Kitsap,320000.0,32.0
4.0,Kitsap,330000.0,16.0
4.0,Kitsap,340000.0,11.0
4.0,Kitsap,350000.0,21.0
4.0,Kitsap,360000.0,3.0
4.0,Kitsap,370000.0,15.0
4.0,Kitsap,380000.0,15.0
4.0,Kitsap,390000.0,11.0
4.0,Kitsap,400000.0,2.0
4.0,Kitsap,410000.0,5.0
4.0,Kitsap,420000.0,14.0
4.0,Kitsap,430000.0,7.0
4.0,Kitsap,440000.0,18.0
4.0,Kitsap,450000.0,8.0
4.0,Kitsap,460000.0,82.0
4.0,Kitsap,470000.0,29.0
4.0,Kitsap,480000.0,19.0
4.0,Kitsap,490000.0,10.0
4.0,Kitsap,500000.0,6.0
4.0,Kitsap,510000.0,5.0
4.0,Kitsap,520000.0,8.0
4.0,Kitsap,530000.0,1.0
4.0,Kitsap,540000.0,12.0
4.0,Kitsap,550000.0,1.0
4.0,Kitsap,560000.0,6.0
4.0,Kitsap,570000.0,1.0
4.0,Kitsap,590000.0,1.0
4.0,Kitsap,600000.0,1.0
4.0,Kitsap,620000.0,2.0
4.0,Kitsap,630000.0,3.0
4.0,Kitsap,650000.0,1.0
4.0,Kitsap,680000.0,1.0
4.0,Kitsap,690000.0,1.0
4.0,Kitsap,700000.0,1.0
4.0,Kitsap,720000.0,1.0
4.0,Kitsap,740000.0,1.0
4.0,Kitsap,790000.0,13.0
4.0,Kitsap,810000.0,1.0
4.0,Kitsap,880000.0,1.0
4.0,Kitsap,950000.0,2.0
4.0,Kitsap,1170000.0,5.0
4.0,Pierce,0.0,138.0
4.0,Pierce,10000.0,235.0
4.0,Pierce,20000.0,654.0
4.0,Pierce,30000.0,769.0
4.0,Pierce,40000.0,1286.0
4.0,Pierce,50000.0,1383.0
4.0,Pierce,60000.0,1879.0
4.0,Pierce,70000.0,1654.0
4.0,Pierce,80000.0,2904.0
4.0,Pierce,90000.0,2556.0
4.0,Pierce,100000.0,2778.0
4.0,Pierce,110000.0,2348.0
4.0,Pierce,120000.0,2085.0
4.0,Pierce,130000.0,1973.0
4.0,Pierce,140000.0,1430.0
4.0,Pierce,150000.0,1234.0
4.0,Pierce,160000.0,1426.0
4.0,Pierce,170000.0,1014.0
4.0,Pierce,180000.0,721.0
4.0,Pierce,190000.0,559.0
4.0,Pierce,200000.0,457.0
4.0,Pierce,210000.0,368.0
4.0,Pierce,220000.0,653.0
4.0,Pierce,230000.0,251.0
4.0,Pierce,240000.0,178.0
4.0,Pierce,250000.0,151.0
4.0,Pierce,260000.0,173.0
4.0,Pierce,270000.0,215.0
4.0,Pierce,280000.0,179.0
4.0,Pierce,290000.0,111.0
4.0,Pierce,300000.0,67.0
4.0,Pierce,310000.0,34.0
4.0,Pierce,320000.0,229.0
4.0,Pierce,330000.0,43.0
4.0,Pierce,340000.0,66.0
4.0,Pierce,350000.0,19.0
4.0,Pierce,360000.0,29.0
4.0,Pierce,370000.0,31.0
4.0,Pierce,380000.0,16.0
4.0,Pierce,390000.0,21.0
4.0,Pierce,400000.0,15.0
4.0,Pierce,410000.0,38.0
4.0,Pierce,420000.0,56.0
4.0,Pierce,430000.0,19.0
4.0,Pierce,440000.0,39.0
4.0,Pierce,450000.0,59.0
4.0,Pierce,460000.0,37.0
4.0,Pierce,470000.0,45.0
4.0,Pierce,480000.0,74.0
4.0,Pierce,490000.0,39.0
4.0,Pierce,500000.0,14.0
4.0,Pierce,510000.0,31.0
4.0,Pierce,520000.0,4.0
4.0,Pierce,530000.0,9.0
4.0,Pierce,540000.0,50.0
4.0,Pierce,550000.0,29.0
4.0,Pierce,560000.0,18.0
4.0,Pierce,570000.0,1.0
4.0,Pierce,580000.0,4.0
4.0,Pierce,590000.0,6.0
4.0,Pierce,600000.0,47.0
4.0,Pierce,620000.0,1.0
4.0,Pierce,630000.0,14.0
4.0,Pierce,640000.0,22.0
4.0,Pierce,650000.0,15.0
4.0,Pierce,670000.0,130.0
4.0,Pierce,680000.0,15.0
4.0,Pierce,690000.0,4.0
4.0,Pierce,700000.0,5.0
4.0,Pierce,710000.0,1.0
4.0,Pierce,720000.0,2.0
4.0,Pierce,740000.0,1.0
4.0,Pierce,820000.0,4.0
4.0,Pierce,830000.0,1.0
4.0,Pierce,840000.0,1.0
4.0,Pierce,910000.0,1.0
4.0,Pierce,940000.0,15.0
4.0,Pierce,950000.0,1.0
4.0,Snohomish,-10000.0,1.0
4.0,Snohomish,0.0,87.0
4.0,Snohomish,10000.0,170.0
4.0,Snohomish,20000.0,514.0
4.0,Snohomish,30000.0,540.0
4.0,Snohomish,40000.0,1138.0
4.0,Snohomish,50000.0,1283.0
4.0,Snohomish,60000.0,1494.0
4.0,Snohomish,70000.0,1454.0
4.0,Snohomish,80000.0,2614.0
4.0,Snohomish,90000.0,2536.0
4.0,Snohomish,100000.0,2782.0
4.0,Snohomish,110000.0,2213.0
4.0,Snohomish,120000.0,2177.0
4.0,Snohomish,130000.0,2176.0
4.0,Snohomish,140000.0,2466.0
4.0,Snohomish,150000.0,1641.0
4.0,Snohomish,160000.0,1609.0
4.0,Snohomish,170000.0,826.0
4.0,Snohomish,180000.0,1097.0
4.0,Snohomish,190000.0,789.0
4.0,Snohomish,200000.0,1142.0
4.0,Snohomish,210000.0,643.0
4.0,Snohomish,220000.0,598.0
4.0,Snohomish,230000.0,292.0
4.0,Snohomish,240000.0,330.0
4.0,Snohomish,250000.0,268.0
4.0,Snohomish,260000.0,256.0
4.0,Snohomish,270000.0,150.0
4.0,Snohomish,280000.0,181.0
4.0,Snohomish,290000.0,262.0
4.0,Snohomish,300000.0,184.0
4.0,Snohomish,310000.0,165.0
4.0,Snohomish,320000.0,81.0
4.0,Snohomish,330000.0,74.0
4.0,Snohomish,340000.0,47.0
4.0,Snohomish,350000.0,46.0
4.0,Snohomish,360000.0,43.0
4.0,Snohomish,370000.0,8.0
4.0,Snohomish,380000.0,75.0
4.0,Snohomish,390000.0,35.0
4.0,Snohomish,400000.0,32.0
4.0,Snohomish,410000.0,95.0
4.0,Snohomish,420000.0,66.0
4.0,Snohomish,430000.0,51.0
4.0,Snohomish,440000.0,38.0
4.0,Snohomish,450000.0,46.0
4.0,Snohomish,460000.0,23.0
4.0,Snohomish,470000.0,93.0
4.0,Snohomish,480000.0,67.0
4.0,Snohomish,490000.0,12.0
4.0,Snohomish,500000.0,72.0
4.0,Snohomish,510000.0,24.0
4.0,Snohomish,520000.0,64.0
4.0,Snohomish,530000.0,19.0
4.0,Snohomish,540000.0,44.0
4.0,Snohomish,550000.0,16.0
4.0,Snohomish,560000.0,14.0
4.0,Snohomish,570000.0,7.0
4.0,Snohomish,580000.0,9.0
4.0,Snohomish,590000.0,45.0
4.0,Snohomish,600000.0,5.0
4.0,Snohomish,610000.0,4.0
4.0,Snohomish,620000.0,6.0
4.0,Snohomish,630000.0,11.0
4.0,Snohomish,640000.0,2.0
4.0,Snohomish,650000.0,1.0
4.0,Snohomish,670000.0,6.0
4.0,Snohomish,690000.0,4.0
4.0,Snohomish,700000.0,2.0
4.0,Snohomish,710000.0,1.0
4.0,Snohomish,720000.0,6.0
4.0,Snohomish,790000.0,2.0
4.0,Snohomish,810000.0,17.0
4.0,Snohomish,820000.0,17.0
4.0,Snohomish,830000.0,1.0
4.0,Snohomish,840000.0,1.0
4.0,Snohomish,880000.0,2.0
4.0,Snohomish,940000.0,3.0
4.0,Snohomish,950000.0,4.0
4.0,Snohomish,960000.0,14.0
4.0,Snohomish,990000.0,10.0
4.0,Snohomish,1070000.0,1.0
